TIMESTAMP,IRT2015C1xx24,TDR2015C10624,TDR2015C11824,TDR2015C13024,TDR2015C14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-29 04:00:00,13.5877,27.40833,19.8,19.333335,18.68333,15.377,92.105,1.49155,171.76666666666668,911.139145,0.0,0.0,15.523666666666664,15.217166666666666,92.35833333333332,91.83833333333334,,0.0,,,
2024-07-29 05:00:00,12.957315,27.40833,19.8,19.33333,18.65,14.637833333333331,93.15166666666669,0.91355,169.00231666666664,911.662465,0.0,0.0,14.7775,14.501833333333334,93.36833333333334,92.92333333333332,,0.0,,,
2024-07-29 06:00:00,12.75292,27.4,19.8,19.325000000000003,18.658335,14.064666666666666,94.54166666666669,0.69655,146.35575,912.5927833333334,1.2108166666666669,0.0,14.1955,13.926166666666669,94.74,94.34833333333331,,0.0,,,
2024-07-29 07:00:00,13.190645,27.4,19.791665,19.308335,18.675,14.888666666666667,94.95666666666666,0.1666,72.78999999999999,913.1656333333334,59.4955,0.0,15.027166666666666,14.731833333333332,95.14,94.76,,0.0,,,
2024-07-29 08:00:00,16.931130000000003,27.4,19.791665,19.333335,18.691665,18.7545,86.405,0.4429666666666667,282.3931666666667,913.2819833333334,241.94166666666663,0.0,18.9055,18.5895,86.905,85.92166666666667,,0.0,,,
2024-07-29 09:00:00,20.773075,27.4,19.8,19.383335,18.691665,22.165333333333333,80.71033333333334,1.1874,77.48831666666666,913.52809,422.39833333333337,0.0,22.310166666666664,22.02083333333333,81.50433333333334,79.99533333333333,,0.0,,,
2024-07-29 10:00:00,23.834325,27.4,19.791665,19.316665,18.7,24.904,71.81400000000001,1.53005,49.25333333333333,913.7039833333332,589.1733333333334,0.0,25.061333333333334,24.749333333333333,72.75533333333333,70.8495,,0.0,,,
2024-07-29 11:00:00,26.09159,27.391665,19.791665,19.35,18.7,27.82283333333333,63.29716666666666,1.3074,88.25510000000001,913.4163466666666,726.7083333333334,0.0,27.979166666666668,27.660666666666668,64.44966666666667,62.214000000000006,,0.0,,,
2024-07-29 12:00:00,28.391365,27.391665,19.8,19.34167,18.675,30.055666666666664,56.1825,1.7132833333333333,61.13601666666667,913.4990516666668,818.2833333333333,0.0,30.206666666666667,29.898000000000003,57.51933333333333,54.79783333333333,,0.0,,,
2024-07-29 13:00:00,29.87945,27.4,19.791665,19.325000000000003,18.625,31.3695,53.62416666666666,1.8119666666666667,66.62516666666667,913.12001,855.7166666666667,0.0,31.52316666666667,31.201833333333333,55.179,52.22366666666667,,0.0,,,
2024-07-29 14:00:00,30.880395,27.316665,19.775,19.241665,18.616665,33.379333333333335,42.68116666666666,2.4735,156.90316666666666,912.7459966666668,849.2166666666667,0.0,33.535,33.21083333333333,44.02466666666667,41.41783333333333,,0.0,,,
2024-07-29 15:00:00,29.415865,27.3,19.75833,19.24167,18.6,34.28866666666667,37.76533333333334,3.4158166666666667,159.41,912.17891,785.855,0.0,34.441500000000005,34.12566666666667,38.78083333333333,36.821000000000005,,0.0,,,
2024-07-29 16:00:00,28.613135,27.3,19.766665,19.141665,18.6,34.52033333333333,36.288,3.6404,158.68166666666667,911.7613866666668,676.9933333333333,0.0,34.67816666666667,34.35316666666667,37.22433333333333,35.43816666666667,,0.0,,,
2024-07-29 17:00:00,28.49716,27.3,19.741665,19.108335,18.55,34.246833333333335,39.341166666666666,3.63925,157.11499999999998,911.4845783333332,528.5266666666666,0.0,34.3965,34.08016666666666,40.24066666666667,38.629333333333335,,0.0,,,
2024-07-29 18:00:00,27.61324,27.274995,19.741665,19.041665,18.5,33.64116666666667,41.97366666666667,3.961766666666666,160.57666666666668,911.0410766666666,355.0683333333333,0.0,33.78883333333333,33.477833333333336,42.43266666666667,41.4965,,0.00025,,,
2024-07-29 19:00:00,27.149895,27.23333,19.75,19.066665,18.5,32.67766666666667,43.8375,3.4312666666666667,159.825,910.623605,162.82666666666668,0.0,32.81766666666667,32.5215,44.20316666666667,43.497,,0.0004996503496503,,,
2024-07-29 20:00:00,25.181395,27.23333,19.75,19.05,18.475,30.533166666666663,49.97933333333333,2.775116666666667,159.35,910.3345216666668,38.3102,0.0,30.68383333333333,30.3745,50.224,49.752833333333335,,0.0017483516483517,,,
2024-07-29 21:00:00,23.45835,27.225,19.758335,19.008335,18.458335,28.1335,57.95366666666666,3.121266666666666,155.54500000000002,910.11874,0.0,0.0,28.2775,27.98,58.09683333333333,57.80333333333333,,0.0034963536463538,,,
2024-07-29 22:00:00,22.72525,27.25,19.71667,19.016665,18.433335,26.438,65.61933333333333,3.0958166666666664,160.17333333333332,910.0818916666668,0.0,0.0,26.579,26.28216666666667,65.77900000000001,65.46216666666666,,0.0044954045954048,,,
2024-07-29 23:00:00,22.43121,27.25,19.75,19.05,18.491665,26.319333333333336,65.64466666666667,3.532633333333333,158.145,909.8681166666668,0.0,0.0,26.45566666666667,26.169666666666668,65.788,65.50066666666666,,0.0007493006993004,,,
2024-07-30 00:00:00,22.176725,27.233335,19.775,19.016665,18.408335,25.693666666666665,69.8235,3.23915,151.77333333333334,909.8392833333334,0.0,0.0,25.836,25.54083333333333,69.97666666666667,69.67733333333334,,0.0039959540459541,5.613697210811492,6.455751792433215,1.15
2024-07-30 01:00:00,20.634515,27.208335,19.766665,19.008335,18.433335,24.368,76.87566666666666,1.7578166666666666,157.08333333333334,909.565465,0.0,0.0,24.502166666666668,24.211166666666667,77.04783333333333,76.71166666666666,,0.0044954045954048,,,
2024-07-30 02:00:00,18.540005,27.2,19.791665,19.0,18.45,22.564166666666665,85.14,1.2734,123.11716666666666,909.420465,0.0,0.0,22.71183333333333,22.4165,85.395,84.89833333333333,,0.0037463036963037,,,
2024-07-30 03:00:00,19.94393,27.216665,19.74167,19.016665,18.475,22.0855,89.27333333333333,0.8674999999999999,162.92999999999998,910.0833033333332,0.0,0.0,22.2355,21.9545,89.45,89.09333333333333,,0.0034965034965034,,,
2024-07-30 04:00:00,19.931775,27.208335,19.716665,19.0,18.408335,21.84016666666667,87.85333333333332,1.1143666666666665,142.54083333333335,909.042665,0.0,0.0,21.98783333333333,21.695666666666668,88.105,87.60333333333332,,0.0069929570429571,,,
2024-07-30 05:00:00,19.64172,27.2,19.775,19.01667,18.458335,22.49116666666667,84.68166666666666,1.4135833333333332,119.23966666666666,908.74099,0.0,0.0,22.63516666666667,22.349666666666668,84.87666666666668,84.47833333333332,,0.0034963536463535,,,
