TIMESTAMP,TDR2012B40624,TDR2012B41824,TDR2012B43024,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,eto,etc,kc
2024-08-18 03:00:00,,,,19.082833333333333,94.73166666666664,0.8085666666666668,79.96983333333333,917.6964233333332,0.0,0.0,19.2255,18.93616666666667,94.90333333333334,94.565,,,
2024-08-18 04:00:00,,,,18.967666666666663,93.93333333333334,0.7070333333333333,108.93666666666668,917.1798233333334,0.0,0.0,19.10333333333333,18.825666666666667,94.1,93.77,,,
2024-08-18 05:00:00,,,,18.866333333333333,93.00833333333334,1.2268666666666663,145.56366666666665,917.4211866666668,0.0,0.0,19.008666666666667,18.7175,93.19166666666666,92.83333333333331,,,
2024-08-18 06:00:00,,,,18.333166666666667,93.23166666666664,1.7237166666666668,71.5265,917.9464616666668,0.0,0.0,18.477833333333333,18.187166666666663,93.42166666666668,93.05,,,
2024-08-18 07:00:00,,,,18.48333333333333,90.845,2.11005,105.315,918.0349983333332,1.4250166666666668,0.0,18.625,18.342666666666663,91.025,90.67833333333331,,,
2024-08-18 08:00:00,,,,19.320833333333333,85.51666666666667,2.1647666666666665,108.49283333333332,918.2349933333334,42.634,0.0,19.462,19.176,85.72,85.33166666666666,,,
2024-08-18 09:00:00,,,,20.58216666666667,81.48666666666666,2.349166666666666,120.42333333333332,918.4699683333332,112.21316666666668,0.0,20.72583333333333,20.433333333333334,81.70166666666667,81.28833333333334,,,
2024-08-18 10:00:00,,,,21.258,81.48883333333333,2.004766666666667,88.32583333333334,918.9583283333334,117.891,0.0,21.415000000000003,21.102833333333333,81.76416666666667,81.2425,,,
2024-08-18 11:00:00,,,,20.930666666666664,82.23833333333333,2.127666666666667,95.24016666666668,919.342235,182.885,0.0,21.070666666666668,20.78,82.54333333333334,81.96666666666667,,,
2024-08-18 12:00:00,,,,20.95716666666667,82.54166666666667,1.7281833333333334,111.4755,919.69437,167.6063333333333,0.0,21.109,20.802833333333336,82.83500000000001,82.26833333333335,,,
2024-08-18 13:00:00,,,,21.909333333333333,79.30066666666667,2.200683333333333,118.87666666666668,919.5451983333334,329.555,0.0,22.063333333333333,21.7535,79.70133333333334,78.92716666666666,,,
2024-08-18 14:00:00,,,,23.6465,74.10333333333332,3.3836166666666667,139.415,919.399555,449.0633333333333,0.0,23.797166666666666,23.480666666666664,74.5785,73.695,,,
2024-08-18 15:00:00,,,,23.1385,76.72016666666667,2.2870166666666667,135.96833333333333,919.865965,161.00833333333333,0.0,23.285666666666668,22.98783333333333,77.01050000000001,76.43733333333333,,,
2024-08-18 16:00:00,,,,25.408,66.501,3.1453333333333333,144.32999999999998,919.5105133333332,567.7216666666667,0.0,25.565,25.2485,67.06266666666666,66.011,,,
2024-08-18 17:00:00,,,,26.82,61.468,3.873833333333333,146.67999999999998,918.8680883333332,499.5183333333333,0.0,26.98633333333333,26.648000000000003,61.945166666666665,61.01033333333333,,,
2024-08-18 18:00:00,,,,26.46066666666667,62.85333333333333,4.445883333333333,164.35,918.5828,219.38566666666665,0.0,26.617,26.3075,63.11233333333334,62.604,,,
2024-08-18 19:00:00,,,,25.409,64.4605,3.1006,170.02333333333334,918.560815,45.138533333333335,0.0,25.546666666666667,25.272166666666667,64.6735,64.26683333333334,,,
2024-08-18 20:00:00,,,,24.173333333333336,70.38533333333334,1.44855,113.02833333333334,919.4331066666668,0.0,0.0,24.3115,24.03183333333333,70.62583333333333,70.14349999999999,,,
2024-08-18 21:00:00,,,,22.524833333333333,79.48,0.5413666666666667,136.4905,919.70678,0.0,0.0,22.672833333333333,22.378666666666668,79.65650000000001,79.32083333333334,,,
2024-08-18 22:00:00,,,,21.645,80.87866666666667,1.069416666666667,142.76166666666668,919.8799516666666,0.0,0.0,21.78983333333333,21.49116666666667,81.05266666666667,80.70183333333333,,,
