TIMESTAMP,IRT2023C1xx24,TDR2023C10624,TDR2023C11824,TDR2023C13024,TDR2023C14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc,recommendation
2024-08-03 09:00:00,21.153225000000003,22.566665,17.233335,19.791665,22.774995,24.45533333333333,62.90266666666666,1.7030833333333333,296.635,919.2373633333334,418.5,0.0,24.6035,24.285500000000003,63.48783333333333,62.40833333333333,,0.1531802197802199,,,,0.42596239662783275
2024-08-03 10:00:00,23.61786,22.53333,17.16667,19.758335,22.783330000000003,27.311833333333333,53.713,1.51605,285.085,919.3057666666666,583.9300000000001,0.0,27.471833333333333,27.151333333333334,54.36516666666667,53.16633333333333,,0.158508091908092,,,,0.43000909715305424
2024-08-03 11:00:00,26.290555,22.5,17.125,19.725,22.791665,30.501166666666663,43.961,1.1430333333333331,301.06266666666664,919.1867033333332,722.6216666666667,0.0,30.66733333333333,30.33533333333333,44.72983333333333,43.23416666666667,,0.1628371628371628,,,,0.43324212153971575
2024-08-03 12:00:00,28.06845,22.441665,17.133335,19.76667,22.716664999999995,33.1465,37.9055,1.271016666666667,146.56996666666666,918.8229016666668,811.5816666666667,0.0,33.299166666666665,32.98316666666667,38.96933333333333,36.83916666666666,0.3472609986773272,0.1631700299700298,,,,0.40698619508352457
2024-08-03 13:00:00,29.20166,22.399999999999995,17.108335,19.691665,22.7,34.43966666666667,32.392833333333336,2.280066666666667,200.665,918.2906133333332,854.5166666666667,0.0,34.602333333333334,34.269,32.9585,31.75433333333333,0.0,0.1688311688311688,,,,0.2627388134741077
2024-08-03 14:00:00,29.7132,22.325000000000003,17.05,19.625,22.65,35.126,29.109,2.5143166666666668,166.93183333333334,918.000965,846.2833333333333,0.0,35.308,34.95183333333333,29.7055,28.575666666666667,0.0,0.1768231768231766,,,,0.2635431311252575
2024-08-03 15:00:00,30.199175,22.275,17.0,19.516665,22.675,36.026666666666664,27.3185,2.588983333333333,184.35666666666663,917.4958083333332,784.56,0.0,36.191,35.85516666666667,27.79583333333333,26.869333333333334,0.0,0.185148251748252,,,,0.2642617701303919
2024-08-03 16:00:00,29.816805,22.23333,16.933335,19.45,22.608335,36.199666666666666,26.4715,2.969583333333333,180.8058333333333,916.6535583333332,678.1583333333333,0.0,36.35233333333333,36.03866666666667,26.933666666666667,26.07283333333333,0.0,0.1921412587412586,,,,0.2647802197595653
2024-08-03 17:00:00,28.49643,22.158335,16.941664999999997,19.408335,22.558335,36.28216666666666,25.109666666666666,3.345883333333333,198.04,916.1653633333334,525.9966666666667,0.0,36.438,36.1185,25.60383333333333,24.6935,0.0,0.1964701298701298,,,,0.2650649962413937
2024-08-03 18:00:00,28.19489,22.100000000000005,16.841669999999997,19.35,22.48333,35.85183333333334,26.219,3.0212833333333333,191.8283333333333,915.9007433333334,349.575,0.0,35.99666666666667,35.693333333333335,26.634833333333333,25.838666666666665,,0.2051280719280718,,,,0.4638875944478576
2024-08-03 19:00:00,27.525025,22.091665000000003,16.825,19.325,22.441665,34.77466666666667,29.09733333333333,2.944933333333333,180.44333333333333,915.5910433333332,159.18133333333333,0.0,34.92016666666667,34.614333333333335,29.3615,28.83683333333333,,0.2071262737262739,,,,0.4653574958318112
2024-08-03 20:00:00,24.953385,22.100000000000005,16.825,19.3,22.399999999999995,31.313,36.935500000000005,2.04665,179.3766666666667,915.5251833333332,28.530183333333333,0.0,31.47133333333333,31.15483333333333,37.147000000000006,36.73166666666667,,0.2077922077922075,,,,0.46584897023995947
2024-08-03 21:00:00,21.60314,22.108335,16.808335,19.3,22.416665,26.135166666666667,51.07516666666667,1.972616666666667,192.485,915.7386183333332,0.0,0.0,26.273666666666667,25.98633333333333,51.24466666666667,50.89833333333333,,0.2081250749250751,,,,0.4660949495676517
