TIMESTAMP,IRT5006B1xx24,TDR5006B10624,TDR5006B11824,TDR5006B13024,TDR5006B14224,DEN5006B1xx24,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-16 20:00:00,21.63381,21.6,14.4,11.5,16.9,1735.7915,24.620833333333334,71.54516666666667,1.9113666666666669,104.151,916.1745233333334,53.38441666666667,0.0084666666666666,24.77533333333333,24.459166666666665,72.0635,71.05083333333333,,0.6043956043956044,,,
2024-07-16 21:00:00,24.06895777777778,21.54073888888889,14.422222222222224,11.507408888888888,16.857408888888887,1736.3828888888888,19.87283333333333,80.65316666666666,1.5461833333333332,106.67566666666669,917.162995,0.01325,0.0,20.02533333333333,19.714,80.97233333333334,80.34066666666666,,0.6065600732600733,,,
2024-07-16 22:00:00,25.88295,21.541665,14.4,11.491665,16.825,1736.1985,18.383666666666667,87.725,0.6780666666666666,112.91321666666666,917.9952283333332,0.0,0.0,18.52583333333333,18.230166666666666,87.97666666666667,87.47166666666666,,0.6086414585414587,,,
2024-07-16 23:00:00,27.878795,21.5,14.391665,11.5,16.816665,1736.404,17.5045,92.205,0.9878166666666668,164.17683333333335,918.7502866666669,0.0,0.0,17.64783333333333,17.345000000000002,92.38166666666666,92.02833333333334,,0.61013996003996,,,
2024-07-17 00:00:00,28.329115,21.441665,14.375,11.51667,16.8,1734.6750000000002,17.148833333333336,94.24166666666666,0.3620333333333334,35.24966666666667,919.0379166666668,0.0,0.0,17.28933333333333,16.993333333333332,94.42,94.045,,0.6123875624375624,4.217631211496008,5.06115745379521,1.2
2024-07-17 01:00:00,28.934625,21.40833,14.358335,11.5,16.8,1730.286,16.170333333333335,96.54333333333334,0.4352666666666666,100.97833333333332,918.98366,0.0,0.0,16.312666666666665,16.007333333333335,96.70166666666668,96.37833333333332,,0.6143856643356643,,,
2024-07-17 02:00:00,29.488035,21.4,14.34167,11.491665,16.741664999999998,1713.318,15.153666666666668,97.56833333333334,0.3354999999999999,94.85166666666667,918.8655216666668,0.0,0.0,15.2975,15.0,97.72833333333332,97.38333333333334,,0.6171328671328671,,,
2024-07-17 03:00:00,27.645685,21.358335,14.391665,11.475,16.74167,1707.0495,14.404166666666669,98.42833333333331,1.0531333333333337,177.075,919.6361283333332,0.0,0.0,14.543333333333331,14.269,98.58666666666666,98.26166666666668,,0.6173825174825174,,,
2024-07-17 04:00:00,27.315655,21.35,14.333335,11.441665,16.7,1701.581,13.946,98.86833333333334,0.7898833333333334,156.02333333333334,920.019405,0.0,0.0,14.090333333333332,13.803333333333336,99.005,98.71333333333334,,0.6216283716283717,,,
2024-07-17 05:00:00,25.653035000000003,21.391665,14.34167,11.491665,16.691665,1701.855,13.100166666666668,98.76833333333336,0.7944333333333333,167.985,920.46607,0.0,0.0,13.2405,12.9505,98.90333333333334,98.615,,0.6188811688311691,,,
2024-07-17 06:00:00,24.89779,21.4,14.316665,11.475,16.7,1701.5825,12.881833333333333,98.92166666666668,0.9594166666666666,177.8766666666667,920.9917316666669,4.9455,0.0,13.020166666666666,12.722333333333331,99.06,98.76333333333334,,0.6196304195804193,,,
2024-07-17 07:00:00,23.951735,21.4,14.31667,11.5,16.7,1702.1280000000002,15.866666666666667,98.17166666666668,0.7324166666666667,44.937333333333335,921.3315166666667,99.2625,0.0,16.012999999999998,15.7155,98.34833333333331,97.99,,0.6188810189810191,,,
2024-07-17 08:00:00,22.880415,21.391665,14.308335,11.458335,16.7,1702.748,19.063333333333333,88.85166666666667,1.2716833333333333,52.997166666666665,921.841135,268.47166666666664,0.0,19.208166666666667,18.9055,89.30333333333333,88.40666666666667,,0.6206293206793208,,,
2024-07-17 09:00:00,22.595895,21.391665,14.33333,11.491665,16.7,1703.8585,21.279333333333334,81.78566666666667,1.4994666666666667,77.71883333333334,922.3753066666668,390.7766666666666,0.0,21.43433333333333,21.142,82.61033333333333,81.02433333333333,,0.6188813186813186,,,
2024-07-17 10:00:00,21.99879,21.433335,14.3,11.475,16.666665000000002,1703.9485,23.47,73.2655,2.7042333333333333,58.36666666666667,922.1854183333332,567.58,0.0,23.610833333333336,23.304666666666662,74.12316666666668,72.44383333333333,,0.6201298701298701,,,
2024-07-17 11:00:00,20.66348,21.391665,14.308335,11.45,16.7,1704.127,25.5165,65.40383333333334,2.4307666666666665,62.35,922.265835,694.06,0.0,25.665333333333333,25.358,66.38166666666667,64.52833333333334,,0.620879120879121,,,
2024-07-17 12:00:00,18.559445,21.391665,14.308335,11.45,16.7,1705.121,27.000333333333334,57.35666666666667,2.568766666666667,61.630833333333335,922.27341,819.0,0.0,27.171666666666667,26.811333333333334,58.485,56.36783333333334,,0.620879120879121,,,
2024-07-17 13:00:00,17.28508,21.391665,14.308335,11.466665,16.691665,1707.0485,27.210500000000003,55.379666666666665,2.5112,72.87816666666666,922.0416083333332,751.2433333333333,0.0,27.393,27.017666666666667,56.25083333333334,54.55083333333334,,0.6206294705294707,,,
