TIMESTAMP,IRT2011B2xx24,TDR2011B20624,TDR2011B21824,TDR2011B23024,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,swsi,et,cwsi
2024-07-18 15:00:00,32.35498,22.058335,15.716665,12.491665,30.70383333333333,39.89433333333333,3.6328833333333335,165.71,920.2955216666668,772.2516666666667,0.0,30.8785,30.514333333333333,40.3485,39.47583333333333,0.5258075924075925,,
2024-07-18 16:00:00,29.99224,22.0,15.6,12.441665,30.996,37.94683333333333,3.2146833333333333,157.095,919.8663616666666,630.2483333333333,0.0,31.168,30.81883333333333,38.34016666666666,37.56816666666667,0.5347986013986015,,0.23413028900694455
2024-07-18 17:00:00,29.32829,22.0,15.566665,12.4,31.18533333333333,38.155,3.456533333333333,157.37833333333336,919.376805,518.3466666666667,0.0,31.3545,30.997,38.526833333333336,37.81633333333333,0.5377956043956045,,
2024-07-18 18:00:00,27.26313,22.0,15.54167,12.4,30.860666666666667,39.38216666666666,3.2282,154.5366666666667,918.8851166666668,343.32166666666666,0.0,31.019166666666667,30.6965,39.65766666666666,39.12966666666667,0.5387944055944056,,
2024-07-18 19:00:00,26.13925,21.98333,15.541665,12.341665,29.4225,45.18683333333333,3.315166666666667,151.1266666666667,918.6639416666666,175.90666666666667,0.0,29.55883333333333,29.267666666666667,45.3785,44.98216666666666,0.5417918081918084,,
2024-07-18 20:00:00,24.73815,21.975,15.516665,12.3,27.368,52.452666666666666,2.8913,148.52833333333334,918.7556383333334,44.46891666666667,0.0,27.508166666666668,27.21966666666667,52.59316666666667,52.314,0.5447886113886117,,
2024-07-18 21:00:00,22.45394,21.983335,15.516665,12.308335,25.149833333333333,57.518166666666666,2.51445,151.78833333333333,919.1459883333332,0.0,0.0,25.292666666666666,24.999333333333333,57.637166666666666,57.3985,0.5441224775224778,,
2024-07-18 22:00:00,20.93275,22.0,15.508335,12.325,23.79416666666667,59.72866666666667,2.5723166666666666,154.17999999999998,919.412485,0.0,0.0,23.9425,23.643,59.851,59.61016666666667,0.5431234765234765,,
2024-07-18 23:00:00,20.128985,21.98333,15.53333,12.3,22.801,62.74466666666667,3.3638,158.09,919.4923133333334,0.0,0.0,22.946666666666665,22.660666666666664,62.86683333333334,62.63,0.5437898101898102,,
2024-07-19 00:00:00,20.006685,21.975,15.591665,12.316665,22.3025,64.02016666666667,4.020783333333333,162.84,919.1662566666668,0.0,0.0,22.441666666666663,22.1565,64.15316666666666,63.90783333333333,0.5411256743256745,1.2639302428726742,
2024-07-19 01:00:00,19.6065,21.98333,15.6,12.3,21.5695,67.41116666666667,4.019116666666666,165.78333333333333,918.99532,0.0,0.0,21.706833333333336,21.434833333333334,67.53366666666666,67.29683333333334,0.5411256743256745,,
2024-07-19 02:00:00,19.163285,21.950000000000003,15.6,12.3,20.92533333333333,70.71466666666667,4.017716666666667,171.6266666666667,918.5647166666666,0.0,0.0,21.0665,20.777833333333334,70.85566666666666,70.57966666666667,0.5424575424575423,,
